MNF,Standard_Deviation,MNP,TTP,Skewness,kurt,FR,PSR,VCF,Arithmetic_Mean,Maximum_Value,Minimum_Value,MDF,PKF,Variance,SM1,SM2,SM3,Median,Zero_Crossings,Entropy,Mean_Energy,Moment_1,Moment_2,Moment_3,Moment_4,Change_in_Signal,Respiratory_Rate,Tidal_Volume,Respiratory_Amplitude,Respiratory_Band_Power,Spectral_Entropy
0.48431240741005943,1225.9943312059133,11018.83372243548,1421429.5501941768,0.1990513848037873,-0.8423175695471845,66.07305431451836,1.0000000000307903,0.06511875197855871,8.389928983916137,3300.2779202329443,-2290.621115518261,32.0,0.5,1503257.836846541,0.48431240741005943,0.06511875197855871,0.0007628266689221376,-46.80664620234154,41,8.726372640214139,1503132.4910573899,0.0,1503062.100149035,366801066.35421854,4874626819011.64,1765.775479888326,21.557894736842105,5590.899035751205,3291.8879912490283,1056609.0381602044,8.726372640214139
0.47828654478513183,641.6907250316792,3075.2613868415515,396708.7189025601,0.06793807202123946,-0.6831678971181661,66.90549911742941,1.0000000000281337,0.07029093439995039,18.583293903469894,1652.4446706967176,-1436.6419133079787,32.0,0.5,411820.6090668211,0.47828654478513183,0.07029093439995039,0.0007069976491922614,-6.143209357238213,42,8.710287985655341,412112.3254039849,0.0,411766.9865916822,17951076.772046123,392823635438.0396,934.5066422451779,20.34862641193697,3089.0865840046963,1633.8613767932477,286288.47713531606,8.710287985655341
0.4799949724552329,1248.9689727596162,9986.878018915242,1288307.2644400662,0.2369334667292194,0.11991649384119096,66.667364944087,1.0000000000405393,0.065596668107891,-7.180963811223929,4231.587979613965,-3299.657029364558,32.0,0.5,1560126.6364053262,0.4799949724552329,0.065596668107891,0.0010179466479781816,-12.98770622083157,39,8.675796927745498,1559975.061157469,0.0,1559923.4949162109,461616536.1635696,7591884086517.818,1687.5659814058824,19.309959491549098,7531.245008978523,4238.768943425189,956219.8598223114,8.675796927745498
0.482849272596401,672.7991278462933,2839.3423951565373,366275.16897519334,0.32709948197843175,-0.41396759665191984,66.2732695607638,1.0000000000417342,0.06983770329898385,15.14112420614992,1721.4414011056058,-1726.367134712968,32.0,0.5,452717.61403672735,0.482849272596401,0.06983770329898385,0.001451333433920064,-65.24503309238327,41,8.689427493704112,452887.92007295904,0.0,452658.666430733,99617609.48062062,529877698852.23505,911.6442868651377,18.324496288441146,3447.8085358185735,1706.3002768994559,265879.90525643394,8.689427493704112
0.48698895383606283,1373.295659295781,10937.50808736378,1410938.5432699276,0.27811259920825393,-0.5304463326089648,65.70990932737315,1.0000000000397855,0.062397127750828396,-12.493655233907779,3666.1902837636762,-2680.5391077543345,32.0,0.5,1886186.5650496248,0.48698895383606283,0.062397127750828396,0.0010067660649094772,-81.32052061524611,38,8.694054908155323,1886097.0592617379,0.0,1885940.9678406338,720298990.2921289,8783642631502.035,1765.565067776353,18.924024640657084,6346.729391518011,3678.683938997584,1065266.4318265868,8.694054908155323
0.4751186453550114,1124.0503452299906,9247.518976338897,1192929.9479477177,0.12070028753626587,-0.0657799837785662,67.35159799104372,1.0000000000302693,0.06786616124830536,7.020560369555521,3142.362034189965,-3170.0109028628913,32.0,0.5,1263653.7168560433,0.4751186453550114,0.06786616124830536,0.00044045409495196443,-48.69982460820093,42,8.660234960376277,1263538.4668795636,0.0,1263489.178611661,171421619.86904618,4684203224686.331,1599.0858251251182,21.174524400330853,6312.372937052856,3135.3414738204096,871781.6990149508,8.660234960376277
0.4911643050214641,398.24381555814625,1345.022750996359,173507.93487853033,-0.12767942671433255,-0.7061012483128035,65.15131428087305,1.000000000018033,0.07017587593280353,-0.4796286416426265,917.4156942643419,-962.5594853943313,32.0,0.5,158618.79011860752,0.4911643050214641,0.07017587593280353,0.0009606303838388608,15.454145011994996,47,8.706219492726763,158598.3666739447,0.0,158598.13663031082,-8064325.423421962,57699281618.173096,621.8481336860037,23.72599059771659,1879.9751796586734,917.8953229059846,125483.07312823278,8.706219492726763
0.4834687587565691,965.9775219160085,7359.933054164237,949431.3639871866,0.1312236609459862,-0.9851579386383493,66.18835120246578,1.0000000000249463,0.06813554073923014,15.481895774816971,2342.258556109261,-1935.027268042441,32.0,0.5,933234.0877021623,0.4834687587565691,0.06813554073923014,0.0006724363327748414,-33.45470771790389,42,8.73821471272007,933352.2619437751,0.0,933112.5728469928,118280516.29412447,1754321116288.2488,1439.4923143202404,20.94926350245499,4277.285824151702,2326.776660334444,693755.0578024328,8.73821471272007
0.4926819287657137,807.4506048078181,4636.856207188488,598154.4507273149,0.247783511233188,-0.5690873203427067,64.95062662470221,1.0000000000256932,0.06529309625148633,23.159098295698595,2075.8361492806407,-1787.0473390555458,32.0,0.5,652061.3830304267,0.4926819287657137,0.06529309625148633,0.0011425927739561808,-46.357091326315924,40,8.698823651654479,652512.8230383811,0.0,651976.4792045113,130442854.92148504,1033316146309.8966,1160.3545453115166,19.036078215367667,3862.8834883361865,2052.677050984942,444645.53061312763,8.698823651654479
0.4786799495146827,1466.988249875158,13735.005768964802,1771815.7441964594,0.3617732620758486,0.4710155427255547,66.85051260752348,1.0000000000256513,0.07251682995078107,3.0609160417332912,5143.710390982898,-3507.542117189909,32.0,0.5,2152334.777195893,0.4786799495146827,0.07251682995078107,0.0010523216271776392,-122.82447283498948,43,8.673193660524248,2152063.8944787937,0.0,2152054.5252717794,1142132189.600818,16075448541013.115,1986.25457199999,18.726632348956922,8651.252508172807,5140.649474941165,1264488.4339382078,8.673193660524248
0.471700838849794,656.7039875017072,3711.9442577910536,478840.8092550459,0.3682424702162817,0.17946871755884697,67.83960799821668,1.0000000000227904,0.077902535815448,0.6190240307279092,2292.696944143228,-1596.5712143975854,32.0,0.5,431316.2881756653,0.471700838849794,0.077902535815448,0.0008517840926732758,-31.96140594182762,47,8.666027826109492,431260.51039139304,0.0,431260.1272006424,104290040.27680393,591334434732.9283,1021.3639562591851,22.80469699014712,3889.2681585408136,2292.0779201125,329997.2803163528,8.666027826109492
0.47653209725454376,1025.4024494777316,7654.048749603521,987372.2886988543,0.4369249472270041,0.33741849398609514,67.15182499639037,1.000000000024536,0.07598050304939936,-15.295821225118479,2875.1321464638963,-2609.910865650511,32.0,0.5,1051587.1087997234,0.47653209725454376,0.07598050304939936,0.0012694631112842168,-75.37424892692215,48,8.624565024850927,1051684.1455418826,0.0,1051450.1833949317,471074823.5171686,3689674632969.181,1476.303910895623,24.078516902944383,5485.043012114407,2890.4279676890146,690724.2942810234,8.624565024850927
0.4847827352408821,876.8754962629296,4448.3818676155315,573841.2609224035,0.1862891857568651,-0.14643450797178525,66.00895137921862,1.0000000000392235,0.06853351347184836,-1.7094568615272674,2258.7392319790665,-2313.984669976249,32.0,0.5,769010.7675567181,0.4847827352408821,0.06853351347184836,0.0012726929137943609,-23.460064808341507,41,8.623004185155747,768913.5581891205,0.0,768910.635946359,125603414.84407584,1687095166215.3079,1140.6162676875986,21.446523317509076,4572.723901955315,2260.4486888405936,419338.4489680629,8.623004185155747
0.4840434814521693,1300.731880471991,7938.696335196169,1024091.8272403057,0.08604490687829594,0.7654716756925741,66.10976332952038,1.0000000000451157,0.07009514036121366,-13.85141876640901,4157.00844417374,-3465.837830232635,32.0,0.5,1692123.7534899376,0.4840434814521693,0.07009514036121366,0.0014615421459097393,-78.5193758217089,45,8.57641819307339,1692095.2866780444,0.0,1691903.4248762017,189360121.35223,10778802743856.854,1523.4949093993469,19.644588045234247,7622.8462744063745,4170.859862940149,742230.3155136869,8.57641819307339
0.49254808308962306,707.1671712980668,3108.730891684789,401026.2850273378,-0.1681470588954954,-0.42112416035945577,64.96827639501207,1.000000000034398,0.06428599267693037,-2.2881987443978486,1516.48154946054,-1801.2887358229932,32.0,0.5,500150.5319288876,0.49254808308962306,0.06428599267693037,0.0013973508261339827,-22.74709739301494,43,8.682902278293877,500090.6440152032,0.0,500085.4081617093,-59464195.72113374,644939235766.6256,947.8139152866872,20.787657328461226,3317.770285283533,1518.769748204938,300022.1198438953,8.682902278293877
0.487000619981577,1254.3738021051977,10684.236169270627,1378266.465835911,0.10924733161257084,0.8989066845235616,65.70833524033408,1.0000000000323688,0.06375835541695071,-6.9615344880505425,4174.766198896777,-4522.591862599979,32.0,0.5,1573658.538863431,0.487000619981577,0.06375835541695071,0.0009037755243288443,-139.10886974342168,39,8.687948445262087,1573502.0983702778,0.0,1573453.6354078497,215621351.24114335,9652742954109.445,1742.524134140816,19.58073654390935,8697.358061496756,4181.727733384827,1032647.5485526697,8.687948445262087
0.4759911103289449,2388.9543300627015,14530.260146550338,1874403.5589049936,-0.26400753482781897,-0.37194327935032323,67.22814629434076,1.0000000000716034,0.0638338068579689,-93.13973677198878,4969.258532114751,-6513.9002484434895,32.0,0.5,5707846.000239946,0.4759911103289449,0.0638338068579689,0.0014734838371578604,23.09556013146483,31,8.682716323632224,5715777.801691287,0.0,5707102.791125331,-3599480822.0947495,85598493971084.3,2069.973804629869,16.307896483078967,11483.15878055824,5062.39826888674,1406657.6068381446,8.682716323632224
0.4793242190988175,947.3010611415418,5855.581096910792,755369.9615014922,-0.39770206503302596,-0.37837026083609127,66.76065745261847,1.000000000032715,0.06986414834823963,23.467668067618895,1944.6971860320439,-2397.1652163141384,32.0,0.5,897496.1619193079,0.4793242190988175,0.06986414834823963,0.0009441075168005832,84.41736079111004,45,8.642363393293968,897930.0318844232,0.0,897379.3004398912,-338081897.6456388,2111171187221.7744,1289.9328767234897,22.906724511930587,4341.8624023461825,1921.229517964425,547020.9831837025,8.642363393293968
0.4805283378711849,924.8944317075778,5921.103867908664,763822.3989602177,0.14535296720841276,-0.4553364523300014,66.59336708791196,1.0000000000352347,0.07328085050208712,-28.288747575340054,2362.0320932500877,-2135.43377411571,32.0,0.5,855541.1083855042,0.4805283378711849,0.07328085050208712,0.0017169748404605618,0.035013786691102985,46,8.675890769119373,856229.9630430645,0.0,855429.7098036833,115000676.78439185,1862082968162.5974,1332.194577803493,23.430869504923034,4497.465867365798,2390.3208408254277,544307.5413464478,8.675890769119373
0.4874373276510628,650.6495679259808,2495.968383323237,321979.92144869757,0.3094880767688676,-0.3031818346146151,65.64946544862798,1.0000000000397855,0.06388986784305474,1.3652701081069778,1936.4211270141025,-1442.031601659358,32.0,0.5,423399.99044935533,0.4874373276510628,0.06388986784305474,0.0012370483731199875,-87.26796371257653,39,8.69597080959295,423346.7242047337,0.0,423344.86024226557,85248227.805012,483326099702.5329,847.5594606401601,18.361004117412673,3378.4527286734606,1935.0558569059956,241379.25837180176,8.69597080959295
0.48626197287490963,542.1194413244199,1969.7545332337243,254098.33478715044,0.13491748309000237,-0.7321102288563885,65.80814825146108,1.0000000000336973,0.06570483044960097,-7.6713366727936965,1300.348537168075,-1138.9560939449466,32.0,0.5,293931.7610266181,0.48626197287490963,0.06570483044960097,0.0010440125725517664,-34.67865762009933,42,8.704281157385681,293952.3380682485,0.0,293893.4886619011,21495778.43657008,195885311074.19827,748.5222041983508,20.15748031496063,2439.3046311130215,1308.0198738408685,188478.7765155814,8.704281157385681
0.4717855331901189,710.4481985969644,3476.7098815431673,448495.5747190686,0.27216528463056405,-0.7246058046996495,67.82742951786257,1.0000000000383849,0.07021242883588977,8.499131243252668,1646.1928034882055,-1461.2525426045627,32.0,0.5,504802.37236524024,0.4717855331901189,0.07021242883588977,0.0009111063063613667,-50.147953422345076,39,8.71962363860983,504808.87812156195,0.0,504736.64288967184,97595542.21810621,579677328818.3802,989.7375751786087,19.11768773337021,3107.445346092768,1637.693672244953,323813.6030530332,8.71962363860983
0.4783814313693394,1160.9072782599299,11040.410171550306,1424212.9121299894,0.21586986856680893,-1.0015640711094234,66.8922284638052,1.0000000000257787,0.06934201085340348,2.2876717922981356,2712.79823022187,-1970.7231838220391,32.0,0.5,1347881.2140832953,0.4783814313693394,0.06934201085340348,0.0005846107969157291,-24.891730551601768,43,8.744975441060564,1347710.9421591074,0.0,1347705.7087168782,337741656.48670703,3629780515560.011,1752.1801904350518,21.573033707865168,4683.521414043909,2710.510558429572,1032994.3644835623,8.744975441060564
0.4826900699002624,775.1402562427654,2425.2627079675362,312858.8893278122,0.23468569328472283,0.2312057254633575,66.29512806553512,1.0000000000516351,0.06397222567904338,-14.304949273342572,2433.2813422282047,-1916.078504279195,32.0,0.5,600920.6617259288,0.4826900699002624,0.06397222567904338,0.001208969040616355,-24.104071906706622,34,8.64689845530437,601047.0484218128,0.0,600842.4168481,109301844.75271825,1166502780815.4917,839.0170825755605,16.761696903560225,4349.359846507399,2447.5862915015473,234390.16455663912,8.64689845530437
0.48550450730058436,1305.0664154995538,13179.258341350833,1700124.3260342574,0.033393393483029554,-0.9711641565554725,65.91081960890682,1.0000000000252993,0.06505092505734157,-16.253850993041258,2966.950950081775,-2833.709422397767,32.0,0.5,1703420.1483633392,0.48550450730058436,0.06505092505734157,0.0006070597241006657,-52.52125493622662,41,8.746097931288963,1703462.5365369583,0.0,1703198.3488648543,74226399.71906339,5885418685777.318,1929.2249079090618,20.878075302433057,5800.660372479542,2983.2048010748163,1263491.3853838076,8.746097931288963
0.4703499122218207,817.1050185658747,5452.4337534291635,703363.9541923621,0.09066812319174203,-1.0083387798271954,68.03445513328501,1.000000000026561,0.07298716867146796,0.6349343039962814,1801.0373803630246,-1829.3925746111977,32.0,0.5,667747.557662109,0.4703499122218207,0.07298716867146796,0.0006086825259385321,-19.68265035608791,43,8.739589106366328,667661.0145071088,0.0,667660.6113655384,49463889.09182226,887824200284.2631,1229.587936253281,21.3531047265987,3630.4299549742223,1800.4024460590283,498770.95495454816,8.739589106366328
0.47670374082712685,1066.341309223794,8755.627641258454,1129475.9657223406,0.04596631946701576,-0.8642321941358868,67.12764608156193,1.0000000000281168,0.06897756723042077,-24.79833897696867,2302.02023992626,-2360.2005385898256,32.0,0.5,1137231.8648228475,0.47670374082712685,0.06897756723042077,0.0005885506434892682,-80.45071381572743,41,8.736257501958109,1137698.7453731322,0.0,1137083.7877571152,55735054.78681864,2761461360628.6104,1569.7650613920266,20.610169491525422,4662.220778516085,2326.8185789032286,820810.2446691723,8.736257501958109
0.4795125415535025,915.177724210933,5889.065927288477,759689.5046202135,-0.21638956599995607,-0.9282391304518538,66.73443805312763,1.0000000000377138,0.07080544410978974,11.385904689516718,1685.5763928946496,-2156.4089875534446,32.0,0.5,837659.3371180898,0.4795125415535025,0.07080544410978974,0.0015569942854322864,44.82009774475017,41,8.737879063465849,837679.9057175013,0.0,837550.2668919025,-165864192.189113,1453320463782.3074,1305.67425911116,19.594467570833892,3841.9853804480945,1674.1904882051329,548744.17826288,8.737879063465849
0.4813507837212017,1095.83136117149,9646.068800933854,1244342.8753204672,0.0982197759743365,0.060878932300164834,66.47958429114014,1.000000000024329,0.07235128201946985,-3.1626370890829585,3285.3188775606095,-3133.451116796826,32.0,0.5,1201002.7526937178,0.4813507837212017,0.07235128201946985,0.001131609152540537,-4.216920334742838,45,8.651731378738694,1200856.3744003181,0.0,1200846.3721269607,129249869.94772059,4413885397429.455,1652.502902281838,22.83243243243243,6418.769994357435,3288.4815146496926,889436.5898118989,8.651731378738694
0.4832985122528981,978.3103839308014,6820.789117295364,879881.796131102,0.036559315601218674,-0.7861703982381512,66.21166667952662,1.0000000000332392,0.06440647309428317,-9.725583844562326,2030.2729552401547,-2263.0232018745373,32.0,0.5,957215.844786622,0.4832985122528981,0.06440647309428317,0.0007647553617255692,7.781955486432651,42,8.69458802493266,957185.7942879496,0.0,957091.2073068321,34231666.83774219,2027920115332.3813,1387.8713881546819,22.863623476041962,4293.296157114692,2039.998539084717,656685.3992191757,8.69458802493266
0.4819741194171902,511.360350562519,1691.1153476222044,218153.87984326435,0.48602850180468193,0.18868394124014198,66.393606442385,1.0000000000330322,0.06819268359043874,-4.349219593270155,1660.8872092555375,-1201.830563974743,32.0,0.5,261523.46066136257,0.4819741194171902,0.06819268359043874,0.0009743863980172407,-83.87129526330364,41,8.653884773175294,261508.32383849277,0.0,261489.4081274223,64989454.416296944,218031718926.52002,693.9711019383606,19.165395813115207,2862.7177732302807,1665.2364288488077,159547.43831795876,8.653884773175294
0.4834959820263147,505.06128415078774,1230.7873356247876,158771.56629559761,-0.3375002155349319,0.46230788632835074,66.18462446345288,1.00000000003101,0.06900977177187635,26.56284106766137,1286.8753915249051,-1552.8757389329535,32.0,0.5,255120.1195136044,0.4834959820263147,0.06900977177187635,0.0008002906861320373,1.8248367488941142,41,8.673255789329081,255792.48527362855,0.0,255086.90074804274,-43481677.47921371,225290043799.04086,591.8483635372706,22.37203495630462,2839.7511304578584,1260.3125504572438,115481.06735894746,8.673255789329081
0.48412902822412174,346.2526085594725,840.1168538838995,108375.07415102303,0.35002545806720664,0.007325744912971555,66.09808157420791,1.0000000000266642,0.06814193532718694,-3.5745982266605743,1030.1220412612734,-763.9476541846166,32.0,0.5,119906.4817573848,0.48412902822412174,0.06814193532718694,0.0006905849727838669,-23.483285147432866,43,8.645897492885485,119903.64668672135,0.0,119890.86893423929,14530440.967509411,43226760303.49027,486.4011091283333,21.735849056603776,1794.06969544589,1033.696639487934,79184.29290124837,8.645897492885485
0.4861320495863508,509.2582767935637,1900.5242637531046,245167.6300241505,1.006633808613364,4.198254537248577,65.82573608802127,1.0000000000229519,0.06961083797972141,-8.16755342301888,2443.0288254800066,-1490.7179051310673,32.0,0.5,259377.7656293163,0.4861320495863508,0.06961083797972141,0.00060311687608217,-34.22975136494881,46,8.535595873451111,259410.70141166783,0.0,259343.99248274995,132949222.20912308,484149607731.555,733.7757701898838,22.49560632688928,3933.746730611074,2451.1963789030256,177570.8471999065,8.535595873451111
0.4921458996536995,414.0651696672728,1112.2216750994253,143476.59608782586,0.3468918343859705,0.17261943211147868,65.0213687089884,1.0000000000294795,0.06367909616036341,14.282917101497624,1386.002037151929,-928.8206535296922,32.0,0.5,171472.2918529224,0.4921458996536995,0.06367909616036341,0.0011253775723095326,-1.5280417777455284,39,8.641654003466329,171653.96645251565,0.0,171449.96473158742,24626357.346678305,93259435032.21686,568.2115674133485,20.59271803556308,2314.822690681621,1371.7191200504315,107580.6355989713,8.641654003466329
0.4889504551440357,406.92494319296145,742.5806589690939,95792.9050070131,0.7156894713026927,1.0374734209556538,65.44630373761161,1.000000000042019,0.06258203914280115,-1.0172970393017067,1419.0833828831974,-927.3612876950182,32.0,0.5,165609.47312607485,0.4889504551440357,0.06258203914280115,0.0011014124775632832,-56.38992532077725,32,8.615834208361392,165588.9442858611,0.0,165587.9093925949,48224481.04778829,110704920007.90671,466.14392654240464,14.985365853658537,2346.4446705782157,1420.100679922499,72254.25812497216,8.615834208361392
0.4829242444557753,282.3442335909066,520.2541838917734,67112.78972203877,-0.10438010112768982,0.8091853165280614,66.26298092791335,1.000000000025553,0.07666553607685694,-0.794625677887448,789.609713669176,-1021.4015460079304,32.0,0.5,79728.64757635626,0.4829242444557753,0.07666553607685694,0.0013876714969640357,-7.661701423222667,48,8.626971464516126,79718.89767200437,0.0,79718.26624203642,-2349386.5631113043,24207380200.67269,391.2556906874499,24.448442906574396,1811.0112596771064,790.4043393470635,46825.85564230362,8.626971464516126
0.48865520897065806,478.9152723861701,1223.9471518613939,157889.1825901198,-0.3847604763110817,0.8487837700349332,65.48584648756191,1.0000000000361964,0.0636577942641167,-4.8292673626476015,1309.4195258080667,-1694.7901895644327,32.0,0.5,229389.70657609662,0.48865520897065806,0.0636577942641167,0.0011582368065464893,-3.006851956349826,40,8.618444566458031,229383.15994797944,0.0,229359.8381247195,-42263602.57656677,202468870161.79404,591.594301585711,21.531651173085436,3004.2097153724994,1314.2487931707144,118463.82678064067,8.618444566458031
0.4847080269885327,461.16655257596426,878.3281420938246,113304.33033010337,0.6486131532261237,0.42620202551166475,66.01912536669639,1.0000000000493352,0.0653803087967864,0.009733604232981937,1395.8308792535365,-1021.5565590799006,32.0,0.5,212702.28482480286,0.4847080269885327,0.0653803087967864,0.0011959312184263969,-52.61823042629544,34,8.589041608441548,212674.5893095427,0.0,212674.5892147996,63614944.91114065,154968765266.51074,504.93936558622084,15.978600089166294,2417.387438333437,1395.8211456493036,84215.17740667927,8.589041608441548
0.4741025747223411,562.3341538322663,2629.579134840569,339215.70839443343,0.2272403403093675,-0.6824848648440729,67.49594224148825,1.0000000000216773,0.07136460302030367,-2.916670970029878,1542.1879651251766,-1075.6710293493622,32.0,0.5,316260.88036838226,0.4741025747223411,0.07136460302030367,0.00022808523724884272,-31.92224019947207,42,8.717618731036191,316228.2075357984,0.0,316219.70056625095,40408135.85492172,231739691931.62897,857.5549654969192,21.183285064129084,2617.858994474539,1545.1046360952064,242630.64473166055,8.717618731036191
0.48096695837065706,381.4733649293692,926.2008870735771,119479.91443249144,0.4849813603403153,0.9354281228285561,66.53263689548339,1.0000000000311349,0.06811063099898819,10.092404737252533,1390.6522279087185,-968.2281168791575,32.0,0.5,145540.87878579428,0.48096695837065706,0.06811063099898819,0.0007444204933359514,-9.34041735084611,39,8.559736137011516,145623.78478391623,0.0,145521.9281505357,26922643.9686841,83339111437.78465,512.4365033882557,20.66270178419711,2358.880344787876,1380.559823171466,87333.77857207549,8.559736137011516
0.4922484895828936,705.2518503613172,2912.0731464010955,375657.4358857413,0.4620996264404212,0.6848325613172452,65.00781754986222,1.000000000033087,0.0638137100399753,2.154826470431171,2386.5819449638534,-1483.1164233153695,32.0,0.5,497444.9439151341,0.4922484895828936,0.0638137100399753,0.0011566254897150611,-10.716247939200684,38,8.60494838369446,497384.8157151795,0.0,497380.17243806185,162094515.36068344,911579805259.2645,916.0727110898879,20.691513246519982,3869.698368279223,2384.4271184934223,281455.2428955783,8.60494838369446
0.4858633650694862,410.6717352213705,1089.3096285610075,140520.94208436995,0.10241546396077109,-0.3916125003472719,65.86213800133602,1.0000000000259532,0.06968175084047586,2.8268945344940892,1062.1760963714823,-925.1736930602528,32.0,0.5,168673.2367707693,0.4858633650694862,0.06968175084047586,0.0009719584251615573,-0.32046282042645147,48,8.657988918662115,168659.2654424406,0.0,168651.27410973143,7093326.924658358,74191023641.41643,558.4453374528221,21.052631578947366,1987.3497894317352,1059.3492018369882,101918.91448737873,8.657988918662115
